locus_tag	ftype	length_bp	gene	EC_number	COG	product
BINKAFHJ_00373	CDS	1791	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
BINKAFHJ_00374	CDS	336	lapA			Lipopolysaccharide assembly protein A
BINKAFHJ_00375	CDS	1686				hypothetical protein
BINKAFHJ_00376	CDS	2520				hypothetical protein
BINKAFHJ_00377	CDS	108				hypothetical protein
BINKAFHJ_00378	CDS	846				hypothetical protein
BINKAFHJ_00379	CDS	1221				hypothetical protein
BINKAFHJ_00380	CDS	636	ycgM_1		COG0179	putative protein YcgM
BINKAFHJ_00381	CDS	1383				hypothetical protein
BINKAFHJ_00382	CDS	750				hypothetical protein
BINKAFHJ_00383	CDS	1218	ymfD_2			Bacillibactin exporter
BINKAFHJ_00384	CDS	642		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
BINKAFHJ_00385	CDS	1182	rlmL_1	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
BINKAFHJ_00386	CDS	813				hypothetical protein
BINKAFHJ_00387	CDS	294				hypothetical protein
BINKAFHJ_00388	misc_RNA	93				c-di-GMP-I
BINKAFHJ_00389	CDS	222				hypothetical protein
BINKAFHJ_00390	CDS	303				hypothetical protein
BINKAFHJ_00391	CDS	1113				Sodium-lithium/proton antiporter
BINKAFHJ_00392	CDS	234				hypothetical protein
BINKAFHJ_00393	CDS	1203		3.4.19.11		Gamma-D-glutamyl-L-diamino acid endopeptidase 1
BINKAFHJ_00394	CDS	810	racE	5.1.1.3	COG0796	Glutamate racemase 1
BINKAFHJ_00395	CDS	1044				hypothetical protein
BINKAFHJ_00396	CDS	429	bdbC_1			disulfide formation protein
BINKAFHJ_00397	CDS	1302	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
BINKAFHJ_00398	CDS	2034	cga	3.2.1.3		Glucoamylase
BINKAFHJ_00399	CDS	438				hypothetical protein
BINKAFHJ_00400	CDS	675				hypothetical protein
BINKAFHJ_00401	CDS	648				hypothetical protein
BINKAFHJ_00402	CDS	672				hypothetical protein
BINKAFHJ_00403	CDS	693				hypothetical protein
BINKAFHJ_00404	CDS	558	agrB	3.4.-.-		Accessory gene regulator protein B
BINKAFHJ_00405	CDS	123				hypothetical protein
BINKAFHJ_00406	CDS	1809				hypothetical protein
BINKAFHJ_00407	CDS	1140				hypothetical protein
BINKAFHJ_00408	CDS	432				hypothetical protein
BINKAFHJ_00409	CDS	444				hypothetical protein
BINKAFHJ_00410	CDS	567		1.18.1.2		Ferredoxin--NADP reductase
BINKAFHJ_00411	CDS	1137	lytR_1			Transcriptional regulator LytR
BINKAFHJ_00412	CDS	519	def_2	3.5.1.88	COG0242	Peptide deformylase
BINKAFHJ_00413	CDS	636				hypothetical protein
BINKAFHJ_00414	CDS	441				hypothetical protein
BINKAFHJ_00415	CDS	813	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BINKAFHJ_00416	CDS	657	tenI	5.3.99.10	COG0352	Thiazole tautomerase
BINKAFHJ_00417	CDS	1170	thiO	1.4.3.19	COG0665	Glycine oxidase
BINKAFHJ_00418	CDS	666				hypothetical protein
BINKAFHJ_00419	CDS	306				hypothetical protein
BINKAFHJ_00420	CDS	369				hypothetical protein
BINKAFHJ_00421	CDS	294				hypothetical protein
BINKAFHJ_00422	CDS	267				hypothetical protein
BINKAFHJ_00423	CDS	1239	mdtE			Multidrug resistance protein MdtE
BINKAFHJ_00424	CDS	1590	emrB_1			Multidrug export protein EmrB
BINKAFHJ_00425	CDS	654	aaeA_1			p-hydroxybenzoic acid efflux pump subunit AaeA
BINKAFHJ_00426	CDS	441	yusO_1			putative HTH-type transcriptional regulator YusO
BINKAFHJ_00427	CDS	432	yusO_2			putative HTH-type transcriptional regulator YusO
BINKAFHJ_00428	CDS	177				hypothetical protein
BINKAFHJ_00429	CDS	1209	glcP		COG0738	Glucose/mannose transporter GlcP
BINKAFHJ_00430	CDS	279				hypothetical protein
BINKAFHJ_00431	CDS	948				hypothetical protein
BINKAFHJ_00432	CDS	765	fetB		COG0390	putative iron export permease protein FetB
BINKAFHJ_00433	CDS	753	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
BINKAFHJ_00434	CDS	1020				hypothetical protein
BINKAFHJ_00435	CDS	678	modB		COG4149	Molybdenum transport system permease protein ModB
BINKAFHJ_00436	CDS	789	modA		COG0725	Molybdate-binding protein ModA
BINKAFHJ_00437	CDS	945				hypothetical protein
BINKAFHJ_00438	CDS	720				hypothetical protein
BINKAFHJ_00439	CDS	504				hypothetical protein
BINKAFHJ_00440	CDS	663				hypothetical protein
BINKAFHJ_00441	CDS	282				hypothetical protein
BINKAFHJ_00442	CDS	144				hypothetical protein
BINKAFHJ_00443	CDS	1566	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
BINKAFHJ_00444	CDS	1173	patB	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
BINKAFHJ_00445	CDS	1200				hypothetical protein
BINKAFHJ_00446	CDS	1077	aroA_2		COG1605	Protein AroA(G)
BINKAFHJ_00447	CDS	555	aroK	2.7.1.71	COG0703	Shikimate kinase
BINKAFHJ_00448	CDS	618				hypothetical protein
BINKAFHJ_00449	CDS	813	rhaR_1			HTH-type transcriptional activator RhaR
BINKAFHJ_00450	CDS	105				hypothetical protein
BINKAFHJ_00451	CDS	876	frlC_1	5.1.3.-	COG1082	Fructoselysine 3-epimerase
BINKAFHJ_00452	CDS	1074	afr_1	1.1.1.292		1,5-anhydro-D-fructose reductase
BINKAFHJ_00453	CDS	1062				hypothetical protein
BINKAFHJ_00454	CDS	1050	rbsC_1		COG1172	Ribose import permease protein RbsC
BINKAFHJ_00455	CDS	1488	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
BINKAFHJ_00456	CDS	846		5.1.3.31	COG1082	D-tagatose 3-epimerase
BINKAFHJ_00457	CDS	585	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
BINKAFHJ_00458	CDS	951	aroE_1	1.1.1.25		Shikimate dehydrogenase (NADP(+))
BINKAFHJ_00459	CDS	1041	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
BINKAFHJ_00460	CDS	666	kdgA_1		COG0800	KHG/KDPG aldolase
BINKAFHJ_00461	CDS	795	srlR_1		COG1349	Glucitol operon repressor
BINKAFHJ_00462	CDS	801	srlR_2		COG1349	Glucitol operon repressor
BINKAFHJ_00463	CDS	930		1.1.1.81	COG0111	Hydroxypyruvate reductase
BINKAFHJ_00464	CDS	969		3.1.1.25	COG1735	Phospho-furanose lactonase
BINKAFHJ_00465	CDS	1605	xylB_2	2.7.1.17	COG1070	Xylulose kinase
BINKAFHJ_00466	CDS	1035		1.1.1.1		Alcohol dehydrogenase
BINKAFHJ_00467	CDS	831	sugB_1		COG0395	Trehalose transport system permease protein SugB
BINKAFHJ_00468	CDS	885	sugA_1		COG1175	Trehalose transport system permease protein SugA
BINKAFHJ_00469	CDS	1407	eltP_1			Erythritol/L-threitol-binding protein
BINKAFHJ_00470	CDS	1161	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
BINKAFHJ_00471	CDS	417				hypothetical protein
BINKAFHJ_00472	CDS	1044	gutB_1	1.1.1.14	COG1063	Sorbitol dehydrogenase
BINKAFHJ_00473	CDS	1317				hypothetical protein
BINKAFHJ_00474	CDS	147				hypothetical protein
BINKAFHJ_00475	CDS	183				hypothetical protein
BINKAFHJ_00476	misc_RNA	90				c-di-GMP-I
BINKAFHJ_00477	CDS	342				hypothetical protein
BINKAFHJ_00478	CDS	351				hypothetical protein
BINKAFHJ_00479	CDS	1467	aldY_1	1.2.1.-	COG1012	putative aldehyde dehydrogenase AldY
BINKAFHJ_00480	CDS	1299	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
BINKAFHJ_00481	CDS	579	btuD_4	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
BINKAFHJ_00482	CDS	498	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
BINKAFHJ_00483	CDS	834				hypothetical protein
BINKAFHJ_00484	CDS	2334	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
BINKAFHJ_00485	CDS	729	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BINKAFHJ_00486	CDS	1014	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
BINKAFHJ_00487	CDS	786	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BINKAFHJ_00488	CDS	1335	ntaA_1	1.14.14.10		Nitrilotriacetate monooxygenase component A
BINKAFHJ_00489	CDS	399	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BINKAFHJ_00490	CDS	969	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
BINKAFHJ_00491	CDS	1026	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
BINKAFHJ_00492	CDS	813	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
BINKAFHJ_00493	CDS	942	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
BINKAFHJ_00494	CDS	1605	sgrR_1			HTH-type transcriptional regulator SgrR
BINKAFHJ_00495	CDS	714	yjjG_1	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
BINKAFHJ_00496	CDS	1764	cocE	3.1.1.84		Cocaine esterase
BINKAFHJ_00497	CDS	993		3.4.11.-	COG3191	putative aminopeptidase
BINKAFHJ_00498	CDS	1314				hypothetical protein
BINKAFHJ_00499	CDS	267	kinE_1	2.7.13.3	COG2202	Sporulation kinase E
BINKAFHJ_00500	CDS	1419				ISNCY family transposase ISAfer1
BINKAFHJ_00501	CDS	1851	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
BINKAFHJ_00502	CDS	795	rhaR_2			HTH-type transcriptional activator RhaR
BINKAFHJ_00503	CDS	414				hypothetical protein
BINKAFHJ_00504	CDS	423				hypothetical protein
BINKAFHJ_00505	CDS	1215	yfmO			Multidrug efflux protein YfmO
BINKAFHJ_00506	CDS	840				hypothetical protein
BINKAFHJ_00507	CDS	657				hypothetical protein
BINKAFHJ_00508	CDS	357				hypothetical protein
BINKAFHJ_00509	CDS	186				hypothetical protein
BINKAFHJ_00510	CDS	186				hypothetical protein
BINKAFHJ_00511	CDS	1743				hypothetical protein
BINKAFHJ_00512	CDS	363				hypothetical protein
BINKAFHJ_00513	CDS	381	xerC_1			Tyrosine recombinase XerC
BINKAFHJ_00514	tRNA	76				tRNA-Ala(ggc)
BINKAFHJ_00515	CDS	1137				hypothetical protein
BINKAFHJ_00516	CDS	903				hypothetical protein
BINKAFHJ_00517	CDS	669				hypothetical protein
BINKAFHJ_00518	CDS	519				hypothetical protein
BINKAFHJ_00519	CDS	153				hypothetical protein
BINKAFHJ_00520	CDS	762				hypothetical protein
BINKAFHJ_00521	tRNA	76				tRNA-Ala(ggc)
BINKAFHJ_00522	CDS	483	nrdR		COG1327	Transcriptional repressor NrdR
BINKAFHJ_00523	CDS	225				Small, acid-soluble spore protein alpha
BINKAFHJ_00524	CDS	576	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
BINKAFHJ_00525	CDS	597	coaE	2.7.1.24		Dephospho-CoA kinase
BINKAFHJ_00526	CDS	714	mntP_1			manganese efflux pump MntP
BINKAFHJ_00527	CDS	864	mutM_1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
BINKAFHJ_00528	CDS	2736	polA	2.7.7.7		DNA polymerase I
BINKAFHJ_00529	CDS	762	gph_1	3.1.3.18		Phosphoglycolate phosphatase
BINKAFHJ_00530	CDS	1842				hypothetical protein
BINKAFHJ_00531	CDS	660	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
BINKAFHJ_00532	CDS	756	pstB3	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
BINKAFHJ_00533	CDS	870	pstA		COG0581	Phosphate transport system permease protein PstA
BINKAFHJ_00534	CDS	930				hypothetical protein
BINKAFHJ_00535	CDS	981	sphX		COG0226	Protein SphX
BINKAFHJ_00536	CDS	1977				hypothetical protein
BINKAFHJ_00537	CDS	1089	iolG_3	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BINKAFHJ_00538	CDS	819				hypothetical protein
BINKAFHJ_00539	CDS	726	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
BINKAFHJ_00540	CDS	1833	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
BINKAFHJ_00541	CDS	975				hypothetical protein
BINKAFHJ_00542	CDS	1548				hypothetical protein
BINKAFHJ_00543	CDS	585	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
BINKAFHJ_00544	CDS	429				hypothetical protein
BINKAFHJ_00545	CDS	942	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
BINKAFHJ_00546	CDS	1296	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
BINKAFHJ_00547	CDS	1338	citZ	2.3.3.16	COG0372	Citrate synthase 2
BINKAFHJ_00548	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
BINKAFHJ_00549	CDS	2091	ppk	2.7.4.1	COG0855	Polyphosphate kinase
BINKAFHJ_00550	CDS	408		3.1.-.-	COG0824	Putative esterase
BINKAFHJ_00551	CDS	1761	pyk_1	2.7.1.40		Pyruvate kinase
BINKAFHJ_00552	CDS	975	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BINKAFHJ_00553	CDS	927	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BINKAFHJ_00554	CDS	192				hypothetical protein
BINKAFHJ_00555	CDS	486	ypjQ_2		COG1267	putative protein YpjQ
BINKAFHJ_00556	CDS	663				hypothetical protein
BINKAFHJ_00557	CDS	300				hypothetical protein
BINKAFHJ_00558	CDS	375				hypothetical protein
BINKAFHJ_00559	CDS	1257	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BINKAFHJ_00560	CDS	1569	comM		COG0606	Competence protein ComM
BINKAFHJ_00561	CDS	258				hypothetical protein
BINKAFHJ_00562	CDS	537		3.1.3.-	COG4502	Putative 5'(3')-deoxyribonucleotidase
BINKAFHJ_00563	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
BINKAFHJ_00564	CDS	933	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
BINKAFHJ_00565	CDS	1104				hypothetical protein
BINKAFHJ_00566	CDS	2112	topA	5.99.1.2		DNA topoisomerase 1
BINKAFHJ_00567	CDS	1356	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BINKAFHJ_00568	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BINKAFHJ_00569	CDS	1398	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
BINKAFHJ_00570	CDS	774	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
BINKAFHJ_00571	CDS	399	flgB		COG1815	Flagellar basal body rod protein FlgB
BINKAFHJ_00572	CDS	456	flgC		COG1558	Flagellar basal-body rod protein FlgC
BINKAFHJ_00573	CDS	300	fliE			Flagellar hook-basal body complex protein FliE
BINKAFHJ_00574	CDS	1647				hypothetical protein
BINKAFHJ_00575	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
BINKAFHJ_00576	CDS	819				hypothetical protein
BINKAFHJ_00577	CDS	1320	yscN	3.6.3.14		putative ATP synthase YscN
BINKAFHJ_00578	CDS	441				hypothetical protein
BINKAFHJ_00579	CDS	924				hypothetical protein
BINKAFHJ_00580	CDS	1491				hypothetical protein
BINKAFHJ_00581	CDS	474				hypothetical protein
BINKAFHJ_00582	CDS	384				hypothetical protein
BINKAFHJ_00583	CDS	825	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
BINKAFHJ_00584	CDS	222	swrD		COG1582	Swarming motility protein SwrD
BINKAFHJ_00585	CDS	489				hypothetical protein
BINKAFHJ_00586	CDS	999	fliM		COG1868	Flagellar motor switch protein FliM
BINKAFHJ_00587	CDS	1314				hypothetical protein
BINKAFHJ_00588	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY
BINKAFHJ_00589	CDS	636				hypothetical protein
BINKAFHJ_00590	CDS	762	fliP		COG1338	Flagellar biosynthetic protein FliP
BINKAFHJ_00591	CDS	270				hypothetical protein
BINKAFHJ_00592	CDS	780	spaR		COG4791	Surface presentation of antigens protein SpaR
BINKAFHJ_00593	CDS	1092	flhB		COG1377	Flagellar biosynthetic protein FlhB
BINKAFHJ_00594	CDS	2034	flhA		COG1298	Flagellar biosynthesis protein FlhA
BINKAFHJ_00595	CDS	1350	flhF		COG1419	Flagellar biosynthesis protein FlhF
BINKAFHJ_00596	CDS	873	ylxH		COG0455	Flagellum site-determining protein YlxH
BINKAFHJ_00597	CDS	1143	cheB_2	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase
BINKAFHJ_00598	CDS	2043	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
BINKAFHJ_00599	CDS	462	cheW		COG0835	Chemotaxis protein CheW
BINKAFHJ_00600	CDS	621	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
BINKAFHJ_00601	CDS	495	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
BINKAFHJ_00602	CDS	429				hypothetical protein
BINKAFHJ_00603	CDS	783	sigD		COG1191	RNA polymerase sigma-D factor
BINKAFHJ_00604	CDS	1410				hypothetical protein
BINKAFHJ_00605	CDS	327				hypothetical protein
BINKAFHJ_00606	CDS	633				hypothetical protein
BINKAFHJ_00607	CDS	504				hypothetical protein
BINKAFHJ_00608	CDS	699	rpsB		COG0052	30S ribosomal protein S2
BINKAFHJ_00609	CDS	651	tsf			Elongation factor Ts
BINKAFHJ_00610	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
BINKAFHJ_00611	CDS	558	frr		COG0233	Ribosome-recycling factor
BINKAFHJ_00612	CDS	768	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
BINKAFHJ_00613	CDS	789	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
BINKAFHJ_00614	CDS	1149	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
BINKAFHJ_00615	CDS	1269	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
BINKAFHJ_00616	CDS	1458	proS	6.1.1.15	COG0442	Proline--tRNA ligase
BINKAFHJ_00617	CDS	4317	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
BINKAFHJ_00618	CDS	459	rimP		COG0779	Ribosome maturation factor RimP
BINKAFHJ_00619	CDS	1098	nusA		COG0195	Transcription termination/antitermination protein NusA
BINKAFHJ_00620	CDS	318				hypothetical protein
BINKAFHJ_00621	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
BINKAFHJ_00622	CDS	2895	lepA_1			Elongation factor 4
BINKAFHJ_00623	CDS	357	rbfA			Ribosome-binding factor A
BINKAFHJ_00624	CDS	990	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BINKAFHJ_00625	CDS	939	truB	5.4.99.25		tRNA pseudouridine synthase B
BINKAFHJ_00626	CDS	948	ribF			Riboflavin biosynthesis protein RibF
BINKAFHJ_00627	CDS	270	rpsO			30S ribosomal protein S15
BINKAFHJ_00628	CDS	2106	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BINKAFHJ_00629	CDS	1044				hypothetical protein
BINKAFHJ_00630	CDS	1251		3.4.24.-	COG0612	putative zinc protease
BINKAFHJ_00631	CDS	456	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
BINKAFHJ_00632	CDS	897	dpaA_1	1.3.1.-		Dipicolinate synthase subunit A
BINKAFHJ_00633	CDS	594	dpaB	1.3.1.-	COG0452	Dipicolinate synthase subunit B
BINKAFHJ_00634	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
BINKAFHJ_00635	CDS	1215	lysC_1	2.7.2.4		Aspartokinase
BINKAFHJ_00636	CDS	864	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BINKAFHJ_00637	CDS	1677	rnjA	3.1.-.-	COG0595	Ribonuclease J1
BINKAFHJ_00638	CDS	765	tepA		COG0740	Translocation-enhancing protein TepA
BINKAFHJ_00639	CDS	234				hypothetical protein
BINKAFHJ_00640	CDS	2601				hypothetical protein
BINKAFHJ_00641	CDS	831	sleB_1		COG3409	Spore cortex-lytic enzyme
BINKAFHJ_00642	CDS	1317				hypothetical protein
BINKAFHJ_00643	CDS	1287				hypothetical protein
BINKAFHJ_00644	CDS	762	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BINKAFHJ_00645	CDS	255	yflH			putative protein YflH
BINKAFHJ_00646	CDS	837				hypothetical protein
BINKAFHJ_00647	CDS	780				hypothetical protein
BINKAFHJ_00648	CDS	885				hypothetical protein
BINKAFHJ_00649	CDS	492				hypothetical protein
BINKAFHJ_00650	CDS	1329	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
BINKAFHJ_00651	CDS	588	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BINKAFHJ_00652	CDS	1245	cinA		COG1058	Putative competence-damage inducible protein
BINKAFHJ_00653	CDS	1050	recA		COG0468	Protein RecA
BINKAFHJ_00654	CDS	705	recX			Regulatory protein RecX
BINKAFHJ_00655	CDS	1542	rny	3.1.-.-	COG1418	Ribonuclease Y
BINKAFHJ_00656	CDS	732	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
BINKAFHJ_00657	CDS	261	spoVS		COG2359	Stage V sporulation protein S
BINKAFHJ_00658	CDS	951				hypothetical protein
BINKAFHJ_00659	CDS	1752	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
BINKAFHJ_00660	CDS	867				hypothetical protein
BINKAFHJ_00661	CDS	573	pduL	2.3.1.222	COG4869	Phosphate propanoyltransferase
BINKAFHJ_00662	CDS	1488	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BINKAFHJ_00663	CDS	444	ymcA		COG4550	putative protein YmcA
BINKAFHJ_00664	CDS	159				hypothetical protein
BINKAFHJ_00665	CDS	840	btuD_5	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
BINKAFHJ_00666	CDS	741	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
BINKAFHJ_00667	CDS	279				hypothetical protein
BINKAFHJ_00668	CDS	639	cbiM_1			Cobalt transport protein CbiM
BINKAFHJ_00669	CDS	465			COG0864	Putative nickel-responsive regulator
BINKAFHJ_00670	CDS	186				hypothetical protein
BINKAFHJ_00671	CDS	405				hypothetical protein
BINKAFHJ_00672	CDS	2511				hypothetical protein
BINKAFHJ_00673	CDS	324				hypothetical protein
BINKAFHJ_00674	CDS	1257	htpX_1	3.4.24.-		Protease HtpX
BINKAFHJ_00675	CDS	699				hypothetical protein
BINKAFHJ_00676	CDS	2352	helD_1	3.6.4.12	COG3973	DNA helicase IV
BINKAFHJ_00677	CDS	882				hypothetical protein
BINKAFHJ_00678	CDS	996				hypothetical protein
BINKAFHJ_00679	CDS	960	dacB_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
BINKAFHJ_00680	CDS	795	amj			Lipid II flippase Amj
BINKAFHJ_00681	CDS	384				hypothetical protein
BINKAFHJ_00682	CDS	396	mhqP_1	1.-.-.-	COG2259	Putative oxidoreductase MhqP
BINKAFHJ_00683	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
BINKAFHJ_00684	CDS	1164				hypothetical protein
BINKAFHJ_00685	CDS	735	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
BINKAFHJ_00686	CDS	630				hypothetical protein
BINKAFHJ_00687	CDS	576				hypothetical protein
BINKAFHJ_00688	CDS	1929				hypothetical protein
BINKAFHJ_00689	CDS	441				hypothetical protein
BINKAFHJ_00690	CDS	612				hypothetical protein
BINKAFHJ_00691	CDS	207				hypothetical protein
BINKAFHJ_00692	CDS	717	zupT_1			Zinc transporter ZupT
BINKAFHJ_00693	CDS	462				hypothetical protein
BINKAFHJ_00694	CDS	537				hypothetical protein
BINKAFHJ_00695	CDS	2115				hypothetical protein
BINKAFHJ_00696	CDS	237				hypothetical protein
BINKAFHJ_00697	CDS	558	kynB	3.5.1.9		Kynurenine formamidase
BINKAFHJ_00698	CDS	879	pqqE			Coenzyme PQQ synthesis protein E
BINKAFHJ_00699	CDS	1605	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
BINKAFHJ_00700	CDS	744	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
BINKAFHJ_00701	CDS	2061	cstA		COG1966	Peptide transporter CstA
BINKAFHJ_00702	CDS	195				hypothetical protein
BINKAFHJ_00703	misc_RNA	85				c-di-GMP-I
BINKAFHJ_00704	CDS	585	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
BINKAFHJ_00705	CDS	816				hypothetical protein
BINKAFHJ_00706	CDS	720		1.-.-.-		putative oxidoreductase
BINKAFHJ_00707	CDS	933				hypothetical protein
BINKAFHJ_00708	CDS	1047		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
BINKAFHJ_00709	CDS	243	acpP			Acyl carrier protein
BINKAFHJ_00710	CDS	1443	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
BINKAFHJ_00711	CDS	1590				hypothetical protein
BINKAFHJ_00712	CDS	312				hypothetical protein
BINKAFHJ_00713	CDS	843	rsbU	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
BINKAFHJ_00714	CDS	2064				hypothetical protein
BINKAFHJ_00715	CDS	327				hypothetical protein
BINKAFHJ_00716	CDS	297				hypothetical protein
BINKAFHJ_00717	CDS	351				hypothetical protein
BINKAFHJ_00718	CDS	912	eamA_1		COG0697	putative amino-acid metabolite efflux pump
BINKAFHJ_00719	CDS	888	cmpR_2			HTH-type transcriptional activator CmpR
BINKAFHJ_00720	CDS	936				hypothetical protein
BINKAFHJ_00721	CDS	717	kipR_1		COG1414	HTH-type transcriptional regulator KipR
BINKAFHJ_00722	CDS	735	fucA_1	4.1.2.17		L-fuculose phosphate aldolase
BINKAFHJ_00723	CDS	1251	pht3_1	1.14.12.7		Phthalate 4,5-dioxygenase oxygenase subunit
